id,device,version,description,port
10356,Viscacha ,0.8 Gold , 'showMoreUse' SQL Injection,80
10357,Alqatari group ,1.0 < 5.0 , 'id' SQL Injection,80
10358,AlefMentor ,2.0 < 5.0 , 'id' SQL Injection,80
10361,Real Estate Portal X.,0, Authentication Bypass,80
10364,Real Estate Portal X.,0, Multiple Cross,80
10366,Joomla! Component com_jsjobs ,1.0.5.6 , SQL Injection,80
10367,Joomla! Component com_jsjobs ,1.0.5.6 , 'id' SQL Injection,80
10369,Joomla! Component Mamboleto ,2.0 RC3 , Remote File Inclusion,80
10370,PHP Inventory ,1.2, Authentication Bypass,80
10378,Nuggetz CMS ,1, Remote Code Execution,80
10379,Nuggetz CMS ,1, Persistent Cross,80
10383,Digital Scribe ,1.4.1 , Multiple SQL Injections,80
10384,Digital Scribe ,1.4.1 ,Store ,80
10388,Digital Scribe ,1.4.1 , Cross,80
10389,Digital Scribe ,1.4.1 , SQL Injection Bypass,80
10390,phpCollegeExchange ,0.1.5c , Multiple SQL Injections,80
10391,XAMPP ,1.7.2 , Change Administrative Password,80
10393,B,2C Booking Centre Systems , SQL Injection,80
10395,Miniweb ,2, Full Path Disclosure,80
10398,ZeeCareers ,2.x , PHP HR Manager Website (Cross,80
10400,Acc Auto Dealer Script ,5, Persistent Cross,80
10403,Uploadscript ,1, Multiple Vulnerabilities,80
10404,Uploadscript ,1, Full Path Disclosure,80
10406,AccStatistics ,1.1, Cross,80
10407,Joomla! Component com_virtuemart ,1, 'Product_ID' SQL Injection,80
10408,SpireCMS ,2, SQL Injection,80
10410,SpireCMS ,2, Local File Inclusion,80
10412,Acc PHP eMail ,1.1, Cross,80
10414,Frog CMS ,0.9.5 , Cross,80
10417,Piwigo ,2.0.6 , Multiple Vulnerabilities,80
10418,Piwigo ,2.0.6 , SQL Injection,80
10419,Chipmunk Board Script ,1.x , Multiple Cross,80
10420,Ez Guestbook ,1, Multiple Vulnerabilities,80
10421,Automne.ws CMS ,4.0.0rc2 , Multiple Remote File Inclusions,80
10422,eoCMS ,0.9.03 , Remote File Inclusion,80
10436,eoCMS ,0.9.03 , Cross,80
10437,eoCMS ,0.9.03 , Multiple Disclosure Vulnerabilities,80
10438,eoCMS ,0.9.03 , Cross,80
10439,eoCMS ,0.9.03 , Multiple Cross,80
10440,eoCMS ,0.9.03 , Cross,80
10442,eoCMS ,0.9.03 , Cross,80
10444,eoCMS ,0.9.03 , Cross,80
10445,Tender System ,0.9.5b , Local File Inclusion,80
10446,WSCreator ,1.1, Blind SQL Injection,80
10447,WSCreator ,1.1, Cross,80
10450,WSCreator ,1.1, PHP/MySQL SQL Injection,80
10452,WSCreator ,1.1, Cross,80
10453,WSCreator ,1.1, SQL Injection,80
10454,WSCreator ,1.1, Multiple Vulnerabilities,80
10458,Ez Blog ,1, Cross,80
10461,Ez Cart ,1, Multiple Cross,80
10462,DubSite CMS ,1, Cross,80
10463,iGaming CMS ,1.5, Cross,80
10467,family connections ,2.1.3 , Multiple Vulnerabilities,80
10472,Recipe Script ,5, Arbitrary File Upload / Cross,80
10474,Recipe Script ,5, SQL Injection,80
10478,iSupport ,1.8, Cross,80
10479,OSSIM ,2.1.5 , SQL Injection,80
10480,OSSIM ,2.1.5 , Remote Command Execution,80
10481,OSSIM ,2.1.5 , Arbitrary File Upload,80
10485,OSSIM ,2.1.5 , Cross,80
10488,OSSIM ,2.1.5 ,Forum 2.3 ,80
10492,OSSIM ,2.1.5 , Authentication Bypass,80
10493,OSSIM ,2.1.5 , SQL Injection,80
10494,OSSIM ,2.1.5 ,Tendencia Bt 2008 ,80
10495,PhpLinkExchange ,1.02, Cross,80
10497,File Share ,1, SQL Injection,80
10498,File Share ,1, 'department.php?id' SQL Injection,80
10499,eUploader PRO ,3.1.1 , Cross,80
10500,eUploader PRO ,3.1.1 , Authentication Bypass,80
10511,PHP F,1 Upload , Arbitrary File Upload,80
10512,Horde ,3.3.5 , 'PHP_SELF' Cross,80
10515,Basic PHP Events Lister ,2, Arbitrary Add Admin,80
10516,Jobscript,4Web 3.5 , Multiple Cross,80
10517,Jobscript,4Web 3.5 , Cross,80
10522,Pre Job Board ,1, Authentication Bypass,80
10523,Uploader by CeleronDude ,5.3.0 , Arbitrary File Upload (1),80
10527,Uploader by CeleronDude ,5.3.0 , SQL Injection,80
10528,Uploader by CeleronDude ,5.3.0 , 'hotel_habitaciones.php?HotelID' SQL Injection,80
10531,Uploader by CeleronDude ,5.3.0 , Cross,80
10532,Uploader by CeleronDude ,5.3.0 , Remote Code Execution,80
10533,Uploader by CeleronDude ,5.3.0 , 'Product_ID' SQL Injection,80
10534,Uploader by CeleronDude ,5.3.0 , Cross,80
10535,WordPress Plugin Pyrmont ,2.x , SQL Injection,80
10537,gpEasy ,1.5RC3 , Remote File Inclusion,80
10543,gpEasy ,1.5RC3 , SQL Injection,80
10545,gpEasy ,1.5RC3 , Blind SQL Injection,80
10546,gpEasy ,1.5RC3 , SQL Injection,80
10547,gpEasy ,1.5RC3 , SQL Injection,80
10548,gpEasy ,1.5RC3 , Blind SQL Injection,80
10549,gpEasy ,1.5RC3 , Blind SQL Injection,80
10550,gpEasy ,1.5RC3 , Blind SQL Injection,80
10552,FestOs ,2.2.1 , Multiple Remote File Inclusions,80
10555,Barracuda Web Firewall ,660 Firmware 7.3.1.007 , Multiple Vulnerabilities,80
10557,PHP ,5.2.12/5.3.1 , 'symlink()' open_basedir Bypass,80
10560,Barracuda Web Firewall ,660 Firmware 7.3.1.007 , Multiple SQL Injections,80
10561,Barracuda Web Firewall ,660 Firmware 7.3.1.007 , SQL Injection,80
10562,Ptag ,4.0.0 , Multiple Remote File Inclusions,80
10564,Saurus CMS ,4.6.4 , Multiple Remote File Inclusions,80
10566,Explorer ,7.2, Cross,80
10567,Advance Biz Limited ,1, Authentication Bypass,80
10568,Simplicity oF Upload ,1.3.2 , Arbitrary File Upload,80
10569,Ignition ,1.2, Multiple Local File Inclusions,80
10570,Pandora FMS Monitoring Application ,2.1.x /3.x , SQL Injection,80
10571,Pandora FMS Monitoring Application ,2.1.x /3.x , Cross,80
10572,4Images, 1.7.1 , SQL Injection,80
10574,phUploader ,2, Arbitrary File Upload,80
10575,Drumbeat CMS ,1, SQL Injection,80
10578,Ultimate Uploader ,1.3, Arbitrary File Upload,80
10583,social Web CMS Beta ,2, Multiple Vulnerabilities,80
10584,social Web CMS Beta ,2, Arbitrary File Upload,80
10585,social Web CMS Beta ,2, SQL Injection,80
10586,VideoCMS ,3.1, SQL Injection,80
10587,Joomla! Component com_jcalpro ,1.5.3.6 , Remote File Inclusion,80
10588,PDQ Script ,1, 'listingid' SQL Injection,80
10590,PHPhotoalbum ,0.5, SQL Injection,80
10591,PHPhotoalbum ,0.5, Directory Traversal,80
10592,PHPOPENCHAT ,3.0.2 , Cross,80
10594,The Uploader ,2, Arbitrary File Upload,80
10597,Active PHP BookMarks ,1.3, SQL Injection,80
10598,DeluxeBB ,1.3, Multiple Vulnerabilities,80
10599,The Uploader ,2, File Disclosure,80
10600,mypage ,0.4, Local File Inclusion,80
10601,Mini File Host ,1.5, Arbitrary File Upload,80
10604,Simple PHP Blog ,0.5.1 , Local File Inclusion,80
10606,Simple PHP Blog ,0.5.1 , SQL Injection,80
10609,Simple PHP Blog ,0.5.1 , SQL Injection,80
10611,35mm Slide Gallery ,, Cross,80
10612,35mm Slide Gallery ,, Arbitrary File Upload,80
10614,35mm Slide Gallery ,, Directory Traversal,80
10615,35mm Slide Gallery ,,Nuke Module Emporium 2.3.0 ,80
10621,XP Book ,3, login Admin,80
10624,XP Book ,3, Cross,80
10625,XP Book ,3, SQL Injection,80
10626,Jax Guestbook ,3.5, Admin Login,80
10629,Jax Guestbook ,3.5, Arbitrary Add Admin,80
10632,Wbb,3, Blind SQL Injection,80
10633,Pragyan CMS ,2.6.4 , 'search.php' Remote File Inclusion,80
10640,Pragyan CMS ,2.6.4 , SQL Injection,80
10645,PBX Phone System ,2.x , Multiple Vulnerabilities,80
10647,PBX Phone System ,2.x , Arbitrary File Upload,80
10648,PBX Phone System ,2.x ,db 0.7.13 ,80
10652,asaher pro ,1, Remote File Inclusion,80
10653,Winn Guestbook ,2.4 / Winn.ws , Cross,80
10654,APHP ImgList ,1.2.2 , Cross,80
10655,APHP ImgList ,1.2.2 , Cross,80
10656,SoftBiz B,2B trading Marketplace Script , SQL Injection,80
10658,caricatier ,2.5, Cross,80
10660,barbo,91 uploads , Arbitrary File Upload,80
10661,barbo,91 uploads ,System ,80
10665,barbo,91 uploads , Remote Admin Access,80
10666,barbo,91 uploads , Remote Admin Access,80
10667,paFileDB ,3.1, Cross,80
10668,phpPowerCards ,2, Cross,80
10669,Squito Gallery ,1, Cross,80
10670,vCard PRO ,3.1, Cross,80
10671,Info Fisier ,1, Arbitrary File Upload,80
10672,kandalf upper ,0.1, Arbitrary File Upload,80
10673,kandalf upper ,0.1, Cross,80
10674,kandalf upper ,0.1, Backup,80
10675,kandalf upper ,0.1, Cross,80
10677,PHPShop ,0.6, Bypass,80
10679,PHPShop ,0.6, Cross,80
10680,PHPShop ,0.6,Pay ,80
10681,Saibal Download Area ,2, Arbitrary File Upload,80
10682,Saibal Download Area ,2, Remote File Inclusion,80
10683,Saibal Download Area ,2, Backup,80
10684,Saibal Download Area ,2,Point 1.6 Beta ,80
10685,Best Top List ,2.11, Arbitrary File Upload,80
10687,SaphpLesson ,4.0 food , Remote File Inclusion,80
10688,SaphpLesson ,4.0 food , Cross,80
10689,SaphpLesson ,4.0 food , Arbitrary File Upload,80
10690,IMG,2ASCII , Cross,80
10691,EZPX My Photoblog ,1.2, Arbitrary File Upload,80
10692,FreeForum ,1.7, Cross,80
10693,FreeForum ,1.7, Remote File Inclusion,80
10694,ES Simple Uploader ,1.1, Arbitrary File Upload,80
10695,ES Simple Uploader ,1.1, Arbitrary File Upload,80
10696,ES Simple Uploader ,1.1, Backup,80
10697,ES Simple Uploader ,1.1,pay 1.55 ,80
10698,ES Simple Uploader ,1.1,cart 3.0 ,80
10699,ES Simple Uploader ,1.1, Insecure Cookie Handling,80
10700,ES Simple Uploader ,1.1, Arbitrary File Upload,80
10701,HowMany ,2.6, Remote File Inclusion,80
10703,kooora ,3, AR Cross,80
10704,Mega Upload ,1.45, Arbitrary File Upload,80
10705,Gallery ,2.3, Remote File Inclusion,80
10706,Gallery ,2.3, Arbitrary File Upload,80
10707,osCommerce ,2.2rc2a , Bypass/Create and Download Backup,80
10708,MyShoutPro ,1.2 Final , Cross,80
10710,Green Desktiny Customer Support Helpdesk ,2.3.1 , SQL Injection,80
10711,Green Desktiny Customer Support Helpdesk ,2.3.1 , Cross,80
10712,Green Desktiny Customer Support Helpdesk ,2.3.1 ,klaN SP4 ,80
10716,Datenator ,0.3.0 , 'event.php?id' SQL Injection,80
10717,DBHcms ,1.1.4 , 'dbhcms_core_dir' Remote File Inclusion,80
10718,ta,3arof [dating] Script (Arabic Version) , Arbitrary File Upload,80
10719,PHP Uploader Downloader ,2, Arbitrary File Upload,80
10720,PHP Football ,1, Cross,80
10721,PHP Football ,1,klaN 1.7.7 ,80
10722,PHP Uploader Downloader ,2, Cross,80
10725,PHP Uploader Downloader ,2, SQL Injection,80
10726,Info Fisier ,1, SQL Injection,80
10727,Smart PHP Uploader ,1, Arbitrary File Upload,80
10728,info fisier ,1, Multiple Vulnerabilities,80
10729,info fisier ,1, Local File Inclusion,80
10730,info fisier ,1, Local File Inclusion,80
10731,Joomla! Component memorybook ,1.2, Multiple Vulnerabilities,80
10732,Joomla! Component memorybook ,1.2, 'unijimpe' Arbitrary File Upload,80
10733,Joomla! Component memorybook ,1.2, Cross,80
10734,Joomla! Component memorybook ,1.2, Blind SQL Injection,80
10735,Joomla! Component memorybook ,1.2,recommend ,80
10736,Joomla! Component memorybook ,1.2, Cross,80
10737,Joomla! Component memorybook ,1.2, Cross,80
10738,Joomla! Component memorybook ,1.2, Cross,80
10739,Joomla! Component memorybook ,1.2, Cross,80
10740,Joomla! Component memorybook ,1.2, Cross,80
10741,Cybershade CMS ,0.2, Remote File Inclusion,80
10742,Cybershade CMS ,0.2, SQL Injection,80
10743,phPay ,2.2a , Backup,80
10750,Mambo Component Material Suche ,1, SQL Injection,80
10751,Dream,4 Koobi Pro 6.1 Gallery , 'img_id' SQL Injection,80
10758,Calendar Express ,2, SQL Injection,80
10760,Calendar Express ,2, Blind SQL Injection,80
10762,Calendar Express ,2,Flower ,80
10763,Calendar Express ,2, Arbitrary File Upload,80
10779,DirectAdmin ,1.34.0 , Cross,80
10781,DirectAdmin ,1.34.0 , Remote File Inclusion,80
10784,eStore ,1.0.2 , SQL Injection,80
10788,Helpdesk Pilot Knowledge Base ,4.4.0 , SQL Injection,80
10789,Helpdesk Pilot Knowledge Base ,4.4.0 , Cross,80
10790,Helpdesk Pilot Knowledge Base ,4.4.0 , Blind SQL Injection,80
10793,RoseOnlineCMS ,3 B1 , 'admin' Local File Inclusion,80
10798,iDevAffiliate ,4, Backup,80
10800,iDevAffiliate ,4,RATER Basic ,80
10802,PicMe ,2.1.0 , Arbitrary File Upload,80
10803,UBBCentral UBB.Threads ,6, Remote File Inclusion,80
10805,Diesel Job Site ,1.4, Multiple Vulnerabilities,80
10806,LiveZilla ,3.1.8.3 , Cross,80
10807,XOOPS Module dictionary ,2.0.18 , 'detail.php' SQL Injection,80
10808,XOOPS Module dictionary ,2.0.18 ,Fusion Mod avatar_studio ,80
10809,XOOPS Module dictionary ,2.0.18 ,Escorts Directory ,80
10810,FlashChat ,3.9.3.1 , PHP info,80
10811,FlashChat ,3.9.3.1 , Apache Directory listing Download,80
10812,FlashChat ,3.9.3.1 , Scripting,80
10813,ArticleLive PHP ,2005.0.0 , Cross,80
10816,Aptgp.,1.3.0c , Cross,80
10817,Aptgp.,1.3.0c , Blind SQL Injection,80
10820,Joomla! Component Core ,1.5.x com_ , Denial of Service,80
10822,Aptgp.,1.3.0c , Local File Disclosure,80
10824,Aptgp.,1.3.0c ,Rate ,80
10825,WordPress Core ,2.9, Denial of Service,80
10826,Drupal ,5.21/6.16 , Denial of Service,80
10828,vBulletin ads_saed ,1.5, 'bnnr.php' SQL Injection,80
10829,Drupal ,5.21/6.16 , Denial of Service,80
10830,vBulletin ads_saed ,1.5, 'page' SQL Injection,80
10831,vBulletin ads_saed ,1.5,topbiz banner exchange PHP ,80
10832,vBulletin ads_saed ,1.5,topbiz Slide Popups 1 PHP ,80
10833,vBulletin ads_saed ,1.5, 'type' SQL Injection,80
10835,Jax Calendar ,1.34, Remote Admin Access,80
10836,Jax Calendar ,1.34, 'pid' SQL Injection,80
10837,Jax Calendar ,1.34, 'code.php?id' SQL Injection,80
10838,Jax Calendar ,1.34, 'addlink.php?id' SQL Injection,80
10839,Jax Calendar ,1.34, 'store_info.php?id' SQL Injection,80
10841,Jax Calendar ,1.34,PHP Beta 0.9 ,80
10844,Jax Calendar ,1.34, SQL Injection,80
10845,Jax Calendar ,1.34, Local/Remote File Inclusion,80
10846,Jax Calendar ,1.34, Directory Traversal / Local File Inclusion,80
10847,Jax Calendar ,1.34, SQL Injection,80
10850,HLstatsX ,1.65, SQL Injection,80
10861,Discuz ,1.03, SQL Injection,80
10869,PhotoDiary ,1.3, 'lng' Local File Inclusion,80
10871,PhotoDiary ,1.3, Authentication Bypass,80
10872,PhotoDiary ,1.3, 'cid' SQL Injection,80
10873,PhotoDiary ,1.3, 'catid' Blind SQL Injection,80
10874,PhotoDiary ,1.3, 'nid' SQL Injection,80
10876,PhotoDiary ,1.3,MySQL,80
10877,PhotoDiary ,1.3,AddressBook 3.1.5 ,80
10878,Invision Power Board (Trial) ,2.0.4 , Backup,80
10880,bbScript ,1.1.2.1 , 'id' Blind SQL Injection,80
10882,Kayako eSupport ,3.04.10 , Cross,80
10885,Kayako eSupport ,3.04.10 , SQL Injection,80
10889,DS CMS ,1, 'NewsId' SQL Injection,80
10891,UCStats ,1.1, SQL Injection,80
10897,UCStats ,1.1,CMS 3.0 ,80
10899,XlentCMS ,1.0.4 , 'downloads.php?cat' SQL Injection,80
10901,XlentCMS ,1.0.4 , Authentication Bypass,80
10905,XlentCMS ,1.0.4 , Blind SQL Injection,80
10906,XlentCMS ,1.0.4 , Authentication Bypass,80
10910,HLstatsX Community Edition ,1.6.5 , Cross,80
10912,HLstatsX Community Edition ,1.6.5 , Insecure Cookie Handling,80
10921,eazyPortal ,1.0.0 , Multiple Vulnerabilities,80
10923,superlink script ,1, 'id' SQL Injection,80
10924,superlink script ,1,Athkat.2.0 ,80
10928,superlink script ,1, Local File Inclusion,80
10929,superlink script ,1, SQL Injection,80
10930,Left ,4 Dead Stats 1.1 , SQL Injection,80
10931,X,7CHAT 1.3.6b , Arbitrary Add Admin,80
10938,Service d'upload ,1.0.0 , Arbitrary File Upload,80
10941,Service d'upload ,1.0.0 , Blind SQL Injection,80
10942,Service d'upload ,1.0.0 , Local File Inclusion,80
10943,Service d'upload ,1.0.0 , Local File Inclusion,80
10944,Service d'upload ,1.0.0 , SQL Injection,80
10945,Service d'upload ,1.0.0 , 'catid' Blind SQL Injection,80
10946,Service d'upload ,1.0.0 , Local File Inclusion,80
10948,Service d'upload ,1.0.0 , Local File Inclusion,80
10949,Service d'upload ,1.0.0 , SQL Injection,80
10950,Service d'upload ,1.0.0 , Blind SQL Injection,80
10952,Service d'upload ,1.0.0 , SQL Injection,80
10953,Service d'upload ,1.0.0 , Blind SQL Injection,80
10962,Service d'upload ,1.0.0 , SQL Injection,80
10964,Service d'upload ,1.0.0 , SQL Injection,80
10965,Service d'upload ,1.0.0 , 'cid' SQL Injection,80
10966,Service d'upload ,1.0.0 , Blind SQL Injection,80
10967,Rezervi ,3.0.2 , 'mail.inc.php' Remote File Inclusion,80
10968,portal modulnet ,1, 'id' SQL Injection,80
10971,portal modulnet ,1, SQL Injection,80
10974,Simple Portal ,2, Authentication Bypass,80
10976,Simple Portal ,2, 'productdetail' SQL Injection,80
10977,Simple Portal ,2, 'newsdetail.php' SQL Injection (1),80
10978,Elite Gaming Ladders ,3, SQL Injection,80
10979,Joomla! Component com_oziogallery,2 / IMAGIN , Arbitrary File Write,80
10981,Joomla! Component com_oziogallery,2 / IMAGIN , 'newsdetail.php' SQL Injection (2),80
10983,Pay Per Minute Video Chat Script ,2.0/2.1 , Multiple Vulnerabilities,80
10984,Joomla! Component com_cartikads ,1, Arbitrary File Upload,80
10986,Gbook MX ,4.1.0 (Arabic Version) , Remote File Inclusion,80
10988,Gbook MX ,4.1.0 (Arabic Version) ,projects ,80
10991,Ninja Blog ,4.8, Multiple Vulnerabilities,80
11002,Ninja Blog ,4.8, SQL Injection,80
11003,LightOpenCMS ,0.1, 'smarty.php' Remote File Inclusion,80
11012,LightOpenCMS ,0.1, 'view_news' SQL Injection,80
11013,PHPDirector Game Edition ,0.1, Local File Inclusion / SQL Injection / Cross,80
11014,PHPDirector Game Edition ,0.1, Arbitrary File Upload,80
11017,PHPDug ,2.0.0 , Cross,80
11019,PHPDug ,2.0.0 , Arbitrary File Upload,80
11024,PHPDug ,2.0.0 , SQL Injection,80
11025,PHPDug ,2.0.0 , Database Disclosure,80
11026,PHPDug ,2.0.0 , 'catid' Blind SQL Injection,80
11028,Docebo ,3.6.0.2 (stable) , Local File Inclusion,80
11031,Docebo ,3.6.0.2 (stable) , 'viewnews' SQL Injection,80
11033,Docebo ,3.6.0.2 (stable) , Blind SQL Injection,80
11035,Docebo ,3.6.0.2 (stable) , Blind SQL Injection,80
11036,Docebo ,3.6.0.2 (stable) , Multiple Vulnerabilities,80
11045,Docebo ,3.6.0.2 (stable) , Arbitrary File Upload,80
11047,Docebo ,3.6.0.2 (stable) , 'product_desc.php' SQL Injection,80
11048,Ulisse's Scripts ,2.6.1 , 'ladder.php' SQL Injection,80
11051,Ulisse's Scripts ,2.6.1 , 'index.php' Directory Traversal,80
11057,Read Excel Script ,1.1, Arbitrary File Upload,80
11060,Drupal ,6.15, Multiple Persistent Cross,80
11061,Drupal ,6.15, 'id' Blind SQL Injection,80
11063,CU Village CMS Site ,1, 'print_view' Blind SQL Injection,80
11068,CU Village CMS Site ,1, SQL Injection,80
11069,CU Village CMS Site ,1, 'catid' SQL Injection,80
11071,CU Village CMS Site ,1, 'rate.php' Blind SQL Injection,80
11075,CU Village CMS Site ,1, Multiple Local/Remote File Inclusion Vulnerabilities,80
11076,CU Village CMS Site ,1, Multiple Vulnerabilities,80
11080,CU Village CMS Site ,1, SQL Injection,80
11081,TermiSBloG ,1, SQL Injections,80
11082,TermiSBloG ,1, Multiple Vulnerabilities,80
11083,phpMDJ ,1.0.3 , SQL Injection,80
11085,phpMDJ ,1.0.3 , Multiple Vulnerabilities,80
11086,phpMDJ ,1.0.3 , Directory Traversal,80
11087,phpMDJ ,1.0.3 , SQL Injection,80
11088,phpMDJ ,1.0.3 , Directory Traversal,80
11089,phpMDJ ,1.0.3 , Directory Traversal,80
11090,phpMDJ ,1.0.3 , Directory Traversal,80
11094,Simply Classified ,0.2, Cross,80
11104,CMScontrol ,7.x , Arbitrary File Upload,80
11107,gridcc script ,1, SQL Injection / Cross,80
11110,gridcc script ,1, Arbitrary File Upload,80
11111,FAQEngine ,4.24.00 , Remote File Inclusion,80
11113,FAQEngine ,4.24.00 , 'section' SQL Injection,80
11116,FAQEngine ,4.24.00 , Database Backup,80
11120,Layout CMS ,1, SQL Injection / Cross,80
11124,CiviCRM ,3.1 < Beta 5 , Multiple Cross,80
11126,Populum ,2.3, SQL Injection,80
11127,Hesk Help Desk ,2.1, Cross,80
11135,PSI CMS ,0.3.1 , SQL Injection,80
11136,PSI CMS ,0.3.1 , SQL Injection,80
11140,PSI CMS ,0.3.1 , SQL Injection,80
11141,dokuwiki ,2009,12,80
11147,dokuwiki ,2009, Arbitrary File Upload,80
11148,dokuwiki ,2009, Bypass / Arbitrary File Upload,80
11155,dokuwiki ,2009, Arbitrary File Upload,80
11156,dokuwiki ,2009,RESIDENCE 0.7.2 ,80
11157,MoME CMS ,0.8.5 , Remote Authentication Bypass,80
11158,RoseOnlineCMS ,3 B1 , Remote Authentication Bypass,80
11159,RoseOnlineCMS ,3 B1 , 'layout' Local File Inclusion,80
11162,CLONEBID B,2B Marketplace , Multiple Vulnerabilities,80
11163,CLONEBID B,2B Marketplace , Multiple Vulnerabilities,80
11164,Ebay Clone from clone,2009, SQL Injection,80
11166,Uploader by CeleronDude ,5.3.0 , Arbitrary File Upload (2),80
11168,Uploader by CeleronDude ,5.3.0 , Local File Inclusion,80
11169,Uploader by CeleronDude ,5.3.0 , Arbitrary File Upload,80
11177,Uploader by CeleronDude ,5.3.0 , Directory Traversal,80
11178,Uploader by CeleronDude ,5.3.0 , SQL Injection,80
11183,Testlink TestManagement and Execution System ,1.8.5 , Multiple Directory Traversal Vulnerabilities,80
11185,al,3jeb script , Remote Change Password,80
11188,Fatwiki (fwiki) ,1, Remote File Inclusion,80
11189,Soft Direct ,1.05, Multiple Vulnerabilities,80
