id,file,description,date,author,type,platform,port
7204,exploits/php/webapps/7204.txt,MODx CMS 0.9.6.2 - Remote File Inclusion / Cross-Site Scripting,2008-11-23,RoMaNcYxHaCkEr,webapps,php,
7205,exploits/php/webapps/7205.txt,Goople CMS 1.7 - Insecure Cookie Handling,2008-11-23,BeyazKurt,webapps,php,
7206,exploits/php/webapps/7206.txt,PHP Classifieds Script - Remote Database Disclosure,2008-11-23,InjEctOr5,webapps,php,
7208,exploits/php/webapps/7208.txt,Netartmedia Real Estate Portal 1.2 - 'ad_id' SQL Injection,2008-11-24,Hussin X,webapps,php,
7210,exploits/php/webapps/7210.txt,Goople CMS 1.7 - Arbitrary Code Execution,2008-11-24,x0r,webapps,php,
7211,exploits/php/webapps/7211.php,VideoScript 3.0 < 4.0.1.50 - 'Official' Shell Injection,2008-11-24,G4N0K,webapps,php,
7212,exploits/php/webapps/7212.php,VideoScript 3.0 < 4.1.5.55 - 'Unofficial' Shell Injection,2008-11-24,G4N0K,webapps,php,
7214,exploits/php/webapps/7214.txt,ftpzik - Cross-Site Scripting / Local File Inclusion,2008-11-24,JIKO,webapps,php,
7215,exploits/php/webapps/7215.txt,Bandwebsite 1.5 - SQL Injection / Cross-Site Scripting,2008-11-24,ZoRLu,webapps,php,
7216,exploits/php/webapps/7216.txt,WebStudio CMS - Blind SQL Injection,2008-11-24,Glafkos Charalambous,webapps,php,
7217,exploits/php/webapps/7217.pl,Quicksilver Forums 1.4.2 (Windows) - Remote Code Execution,2008-11-24,girex,webapps,php,
7218,exploits/php/webapps/7218.txt,Nitrotech 0.0.3a - Remote File Inclusion / SQL Injection,2008-11-24,Osirys,webapps,php,
7221,exploits/php/webapps/7221.txt,Pie Web M{a_e}sher 0.5.3 - Multiple Remote File Inclusions,2008-11-24,NoGe,webapps,php,
7222,exploits/php/webapps/7222.txt,WebStudio eHotel - Blind SQL Injection,2008-11-25,Hussin X,webapps,php,
7223,exploits/php/webapps/7223.txt,WebStudio eCatalogue - Blind SQL Injection,2008-11-25,Hussin X,webapps,php,
7224,exploits/php/webapps/7224.txt,FAQ Manager 1.2 - 'categorie.php' SQL Injection,2008-11-25,cOndemned,webapps,php,
7225,exploits/php/webapps/7225.txt,Pie Web m{a_e}sher mod rss 0.1 - Remote File Inclusion,2008-11-25,ZoRLu,webapps,php,
7227,exploits/php/webapps/7227.txt,chipmunk topsites - Authentication Bypass / Cross-Site Scripting,2008-11-25,ZoRLu,webapps,php,
7228,exploits/php/webapps/7228.txt,Clean CMS 1.5 - Blind SQL Injection / Cross-Site Scripting,2008-11-25,ZoRLu,webapps,php,
7229,exploits/php/webapps/7229.txt,FAQ Manager 1.2 - 'header.php' Remote File Inclusion,2008-11-25,ZoRLu,webapps,php,
7230,exploits/php/webapps/7230.pl,Clean CMS 1.5 - Blind SQL Injection,2008-11-25,JosS,webapps,php,
7231,exploits/php/webapps/7231.txt,Fuzzylime CMS 3.03 - 'track.php' Local File Inclusion,2008-11-25,Alfons Luja,webapps,php,
7232,exploits/php/webapps/7232.txt,SimpleBlog 3.0 - Database Disclosure,2008-11-25,EL_MuHaMMeD,webapps,php,
7233,exploits/php/webapps/7233.txt,LoveCMS 1.6.2 Final (Download Manager 1.0) - Arbitrary File Upload,2008-11-25,cOndemned,webapps,php,
7234,exploits/php/webapps/7234.txt,VideoGirls BiZ - Blind SQL Injection,2008-11-25,Cyber-Zone,webapps,php,
7235,exploits/php/webapps/7235.txt,Jamit Job Board 3.x - Blind SQL Injection,2008-11-25,XaDoS,webapps,php,
40987,exploits/php/webapps/40987.txt,My Click Counter 1.0 - Authentication Bypass,2017-01-03,Adam,webapps,php,
7237,exploits/php/webapps/7237.txt,CMS Ortus 1.13 - SQL Injection,2008-11-26,otmorozok428,webapps,php,
7238,exploits/php/webapps/7238.txt,Post Affiliate Pro 3 - 'umprof_status' Blind SQL Injection,2008-11-26,XaDoS,webapps,php,
7239,exploits/php/webapps/7239.txt,ParsBlogger - 'blog.asp' SQL Injection,2008-11-26,BorN To K!LL,webapps,php,
7240,exploits/php/webapps/7240.txt,Star Articles 6.0 - Blind SQL Injection (1),2008-11-26,b3hz4d,webapps,php,
7241,exploits/php/webapps/7241.txt,TxtBlog 1.0 Alpha - Local File Inclusion,2008-11-27,CWH Underground,webapps,php,
7242,exploits/php/webapps/7242.txt,Web Calendar System 3.12/3.30 - Multiple Vulnerabilities,2008-11-27,Bl@ckbe@rD,webapps,php,
7243,exploits/php/webapps/7243.php,Star Articles 6.0 - Blind SQL Injection (2),2008-11-27,Stack,webapps,php,
7244,exploits/php/webapps/7244.txt,Ocean12 Contact Manager Pro - SQL Injection / Cross-Site Scripting / File Disclosure,2008-11-27,Pouya_Server,webapps,php,
7245,exploits/php/webapps/7245.txt,Ocean12 Membership Manager Pro - Database Disclosure,2008-11-27,Pouya_Server,webapps,php,
7246,exploits/php/webapps/7246.txt,Ocean12 Poll Manager Pro - Database Disclosure,2008-11-27,Pouya_Server,webapps,php,
7247,exploits/php/webapps/7247.txt,Ocean12 Calendar Manager Gold - Database Disclosure,2008-11-27,Pouya_Server,webapps,php,
7248,exploits/php/webapps/7248.txt,Family Project 2.x - Authentication Bypass,2008-11-27,The_5p3ctrum,webapps,php,
7250,exploits/php/webapps/7250.txt,RakhiSoftware Shopping Cart - SQL Injection,2008-11-27,XaDoS,webapps,php,
7251,exploits/php/webapps/7251.txt,Star Articles 6.0 - Arbitrary File Upload,2008-11-27,ZoRLu,webapps,php,
7252,exploits/php/webapps/7252.txt,Web Calendar 4.1 - Authentication Bypass,2008-11-27,Cyber-Zone,webapps,php,
7253,exploits/php/webapps/7253.txt,Booking Centre 2.01 - 'HotelID' SQL Injection,2008-11-27,R3d-D3V!L,webapps,php,
7254,exploits/php/webapps/7254.txt,Ocean12 Membership Manager Pro - Authentication Bypass,2008-11-27,Cyber-Zone,webapps,php,
7255,exploits/php/webapps/7255.txt,pagetree CMS 0.0.2 Beta 0001 - Remote File Inclusion,2008-11-27,NoGe,webapps,php,
7256,exploits/php/webapps/7256.txt,Turnkey Arcade Script - SQL Injection (1),2008-11-27,The_5p3ctrum,webapps,php,
7258,exploits/php/webapps/7258.txt,Ocean12 FAQ Manager Pro - Database Disclosure,2008-11-27,Stack,webapps,php,
7260,exploits/php/webapps/7260.txt,Basic-CMS - Remote Database Disclosure,2008-11-28,Stack,webapps,php,
7261,exploits/php/webapps/7261.txt,Basic-CMS - Blind SQL Injection,2008-11-28,CWH Underground,webapps,php,
7263,exploits/php/webapps/7263.txt,Booking Centre 2.01 - Authentication Bypass,2008-11-28,MrDoug,webapps,php,
7265,exploits/php/webapps/7265.txt,Web Calendar System 3.40 - Cross-Site Scripting / SQL Injection,2008-11-28,Bl@ckbe@rD,webapps,php,
7266,exploits/php/webapps/7266.pl,All Club CMS 0.0.2 - Remote Database Configuration Retrieve,2008-11-28,StAkeR,webapps,php,
7267,exploits/php/webapps/7267.txt,SailPlanner 0.3a - Authentication Bypass,2008-11-28,JIKO,webapps,php,
7268,exploits/php/webapps/7268.txt,Bluo CMS 1.2 - Blind SQL Injection,2008-11-28,The_5p3ctrum,webapps,php,
7269,exploits/php/webapps/7269.pl,CMS little 0.0.1 - 'term' SQL Injection,2008-11-28,CWH Underground,webapps,php,
7270,exploits/php/webapps/7270.txt,ReVou Twitter Clone - Authentication Bypass,2008-11-28,R3d-D3V!L,webapps,php,
7271,exploits/php/webapps/7271.txt,Ocean12 FAQ Manager Pro - 'ID' Blind SQL Injection,2008-11-28,Stack,webapps,php,
7284,exploits/php/webapps/7284.txt,PHP TV Portal 2.0 - 'mid' SQL Injection,2008-11-29,Cyber-Zone,webapps,php,
7285,exploits/php/webapps/7285.txt,CMS Made Simple 1.4.1 - Local File Inclusion,2008-11-29,M4ck-h@cK,webapps,php,
7286,exploits/php/webapps/7286.txt,OraMon 2.0.1 - Remote Configuration File Disclosure,2008-11-29,ahmadbady,webapps,php,
7289,exploits/php/webapps/7289.txt,Active Price Comparison 4 - 'ProductID' Blind SQL Injection,2008-11-30,R3d-D3V!L,webapps,php,
7290,exploits/php/webapps/7290.txt,Active Bids 3.5 - 'itemID' Blind SQL Injection,2008-11-29,Stack,webapps,php,
7291,exploits/php/webapps/7291.pl,OpenForum 0.66 Beta - Remote Reset Admin Password,2008-11-29,CWH Underground,webapps,php,
7294,exploits/php/webapps/7294.pl,Lito Lite CMS - 'cid' SQL Injection,2008-11-29,CWH Underground,webapps,php,
7298,exploits/php/webapps/7298.txt,Active Web Helpdesk 2 - 'categoryId' Blind SQL Injection,2008-11-30,Cyber-Zone,webapps,php,
7299,exploits/php/webapps/7299.txt,Active Photo Gallery 6.2 - Authentication Bypass,2008-11-30,R3d-D3V!L,webapps,php,
7301,exploits/php/webapps/7301.txt,Active Time Billing 3.2 - Authentication Bypass,2008-11-30,AlpHaNiX,webapps,php,
7302,exploits/php/webapps/7302.txt,Active Business Directory 2 - Blind SQL Injection,2008-11-30,AlpHaNiX,webapps,php,
7303,exploits/php/webapps/7303.txt,Quick Tree View .NET 3.1 - Database Disclosure,2008-11-30,Cyber-Zone,webapps,php,
7304,exploits/php/webapps/7304.pl,KTP Computer Customer Database CMS 1.0 - Local File Inclusion,2008-11-30,CWH Underground,webapps,php,
7305,exploits/php/webapps/7305.txt,KTP Computer Customer Database CMS 1.0 - Blind SQL Injection,2008-11-30,CWH Underground,webapps,php,
7306,exploits/php/webapps/7306.txt,minimal ablog 0.4 - SQL Injection / Arbitrary File Upload / Authentication Bypass,2008-11-30,NoGe,webapps,php,
7308,exploits/php/webapps/7308.txt,CPCommerce 1.2.6 - URL Rewrite Input Variable Overwrite / Authentication Bypass,2008-11-30,girex,webapps,php,
7310,exploits/php/webapps/7310.txt,Broadcast Machine 0.1 - Multiple Remote File Inclusions,2008-11-30,NoGe,webapps,php,
7311,exploits/php/webapps/7311.txt,z1exchange 1.0 - 'site' SQL Injection,2008-12-01,JIKO,webapps,php,
7312,exploits/php/webapps/7312.txt,Andy's PHP KnowledgeBase 0.92.9 - Arbitrary File Upload,2008-12-01,CWH Underground,webapps,php,
7315,exploits/php/webapps/7315.txt,E.Z. Poll 2 - Authentication Bypass,2008-12-01,t0fx,webapps,php,
7317,exploits/php/webapps/7317.pl,bcoos 1.0.13 - 'viewcat.php' SQL Injection,2008-12-01,CWH Underground,webapps,php,
7318,exploits/php/webapps/7318.txt,PacPoll 4.0 - Database Disclosure,2008-12-01,AlpHaNiX,webapps,php,
7319,exploits/php/webapps/7319.txt,Ocean12 Mailing List Manager Gold - File Disclosure / SQL Injection / Cross-Site Scripting,2008-12-02,Pouya_Server,webapps,php,
7322,exploits/php/webapps/7322.pl,CMS MAXSITE Component Guestbook - Remote Command Execution,2008-12-02,CWH Underground,webapps,php,
7323,exploits/php/webapps/7323.txt,SunByte e-Flower - 'id' SQL Injection,2008-12-02,w4rl0ck,webapps,php,
7324,exploits/php/webapps/7324.txt,Rapid Classified 3.1 - Database Disclosure,2008-12-02,CoBRa_21,webapps,php,
7328,exploits/php/webapps/7328.pl,Check New 4.52 - SQL Injection,2008-12-03,CWH Underground,webapps,php,
7331,exploits/php/webapps/7331.pl,Joomla! Component JMovies 1.1 - 'id' SQL Injection,2008-12-03,StAkeR,webapps,php,
7332,exploits/php/webapps/7332.txt,ASP User Engine .NET - Remote Database Disclosure,2008-12-03,AlpHaNiX,webapps,php,
7333,exploits/php/webapps/7333.txt,Rae Media Contact MS - Authentication Bypass,2008-12-03,b3hz4d,webapps,php,
7335,exploits/php/webapps/7335.txt,Multi SEO phpBB 1.1.0 - Remote File Inclusion,2008-12-03,NoGe,webapps,php,
7336,exploits/php/webapps/7336.txt,ccTiddly 1.7.4 - 'cct_base' Remote File Inclusion,2008-12-04,cOndemned,webapps,php,
7337,exploits/php/webapps/7337.txt,wbstreet 1.0 - SQL Injection / File Disclosure,2008-12-04,CWH Underground,webapps,php,
7338,exploits/php/webapps/7338.txt,User Engine Lite ASP - 'users.mdb' Database Disclosure,2008-12-04,AlpHaNiX,webapps,php,
7339,exploits/php/webapps/7339.txt,template creature - SQL Injection / File Disclosure,2008-12-04,ZoRLu,webapps,php,
7341,exploits/php/webapps/7341.txt,lcxbbportal 0.1 alpha 2 - Remote File Inclusion,2008-12-04,NoGe,webapps,php,
7342,exploits/php/webapps/7342.txt,My Simple Forum 3.0 - Local File Inclusion,2008-12-04,cOndemned,webapps,php,
7343,exploits/php/webapps/7343.txt,Joomla! Component mydyngallery 1.4.2 - SQL Injection,2008-12-04,Khashayar Fereidani,webapps,php,
7344,exploits/php/webapps/7344.txt,Gravity GTD 0.4.5 - Local File Inclusion / Remote Code Execution,2008-12-04,dun,webapps,php,
7345,exploits/php/webapps/7345.txt,BNCwi 1.04 - Local File Inclusion,2008-12-04,dun,webapps,php,
7346,exploits/php/webapps/7346.txt,Multiple Membership Script 2.5 - 'id' SQL Injection,2008-12-05,ViRuS_HaCkErS,webapps,php,
7351,exploits/php/webapps/7351.txt,nightfall personal diary 1.0 - Cross-Site Scripting / File Disclosure,2008-12-05,AlpHaNiX,webapps,php,
7352,exploits/php/webapps/7352.txt,Merlix Teamworx Server - File Disclosure/Bypass,2008-12-05,ZoRLu,webapps,php,
7354,exploits/php/webapps/7354.txt,Tizag Countdown Creator 3 - Insecure Upload,2008-12-05,ahmadbady,webapps,php,
7363,exploits/php/webapps/7363.txt,phpPgAdmin 4.2.1 - '_language' Local File Inclusion,2008-12-06,dun,webapps,php,
7364,exploits/php/webapps/7364.php,IPNPro3 < 1.44 - Admin Password Changing,2008-12-07,G4N0K,webapps,php,
7365,exploits/php/webapps/7365.php,DL PayCart 1.34 - Admin Password Changing,2008-12-07,G4N0K,webapps,php,
7366,exploits/php/webapps/7366.php,Bonza Cart 1.10 - Admin Password Changing,2008-12-07,G4N0K,webapps,php,
7367,exploits/php/webapps/7367.php,PayPal eStore - Admin Password Change,2008-12-07,G4N0K,webapps,php,
7368,exploits/php/webapps/7368.txt,Product Sale Framework 0.1b - SQL Injection,2008-12-07,b3hz4d,webapps,php,
7369,exploits/php/webapps/7369.pl,w3blabor CMS 3.0.5 - Arbitrary File Upload / Local File Inclusion,2008-12-07,DNX,webapps,php,
7374,exploits/php/webapps/7374.txt,Mini Blog 1.0.1 - 'index.php' Multiple Local File Inclusions,2008-12-07,cOndemned,webapps,php,
7375,exploits/php/webapps/7375.txt,Mini-CMS 1.0.1 - 'index.php' Local File Inclusion,2008-12-07,cOndemned,webapps,php,
7377,exploits/php/webapps/7377.txt,PHPmyGallery Gold 1.51 - 'index.php' Directory Traversal,2008-12-07,zAx,webapps,php,
7379,exploits/php/webapps/7379.txt,MG2 0.5.1 - 'filename' Remote Code Execution,2008-12-08,Alfons Luja,webapps,php,
7380,exploits/php/webapps/7380.txt,XOOPS 2.3.1 - Multiple Local File Inclusions,2008-12-08,DSecRG,webapps,php,
7381,exploits/php/webapps/7381.txt,siu guarani - Multiple Vulnerabilities,2008-12-08,Ubik & proudhon,webapps,php,
7382,exploits/php/webapps/7382.txt,phpMyAdmin 3.1.0 - Cross-Site Request Forgery / SQL Injection,2008-12-08,Michael Brooks,webapps,php,
7383,exploits/php/webapps/7383.txt,Simple Directory Listing 2 - Cross-Site Arbitrary File Upload,2008-12-08,Michael Brooks,webapps,php,
7385,exploits/php/webapps/7385.txt,vBulletin Secure Downloads 2.0.0r - SQL Injection,2008-12-08,Cnaph,webapps,php,
7386,exploits/php/webapps/7386.pl,phpBB 3 - Mod Tag Board 4 Blind SQL Injection,2008-12-08,StAkeR,webapps,php,
7388,exploits/php/webapps/7388.txt,webcaf 1.4 - Local File Inclusion / Remote Code Execution,2008-12-08,dun,webapps,php,
7392,exploits/php/webapps/7392.txt,PHPmyGallery 1.0beta2 - Local/Remote File Inclusion,2008-12-09,ZoRLu,webapps,php,
7395,exploits/php/webapps/7395.txt,Peel Shopping 3.1 - 'rubid' SQL Injection,2008-12-09,SuB-ZeRo,webapps,php,
7396,exploits/php/webapps/7396.txt,Netref 4.0 - Multiple SQL Injections,2008-12-09,SuB-ZeRo,webapps,php,
7397,exploits/php/webapps/7397.txt,ProQuiz 1.0 - Authentication Bypass,2008-12-09,Osirys,webapps,php,
7399,exploits/php/webapps/7399.txt,PHPmyGallery 1.5beta - '/common-tpl-vars.php' Local/Remote File Inclusion,2008-12-09,CoBRa_21,webapps,php,
7400,exploits/php/webapps/7400.txt,PHP Multiple Newsletters 2.7 - Local File Inclusion / Cross-Site Scripting,2008-12-09,ahmadbady,webapps,php,
7406,exploits/php/webapps/7406.php,EZ Publish < 3.9.5/3.10.1/4.0.1 - Privilege Escalation,2008-12-10,s4avrd0w,webapps,php,
7407,exploits/php/webapps/7407.txt,WebMaster Marketplace - SQL Injection,2008-12-10,Hussin X,webapps,php,
7408,exploits/php/webapps/7408.txt,living Local 1.1 - Cross-Site Scripting / Arbitrary File Upload,2008-12-10,Bgh7,webapps,php,
7409,exploits/php/webapps/7409.txt,Pro Chat Rooms 3.0.2 - Cross-Site Scripting / Cross-Site Request Forgery,2008-12-10,ZynbER,webapps,php,
7411,exploits/php/webapps/7411.txt,Butterfly ORGanizer 2.0.1 - 'id' SQL Injection,2008-12-10,Osirys,webapps,php,
7417,exploits/php/webapps/7417.txt,phpAddEdit 1.3 - 'editform' Local File Inclusion,2008-12-10,nuclear,webapps,php,
7418,exploits/php/webapps/7418.txt,PhpAddEdit 1.3 - 'cookie' Authentication Bypass,2008-12-11,x0r,webapps,php,
7421,exploits/php/webapps/7421.txt,EZ Publish 3.9.0/3.9.5/3.10.1 - Command Execution (Admin Required),2008-12-11,s4avrd0w,webapps,php,
7422,exploits/php/webapps/7422.txt,Feed CMS 1.07.03.19b - 'lang' Local File Inclusion,2008-12-11,x0r,webapps,php,
7426,exploits/php/webapps/7426.txt,PHP Support Tickets 2.2 - Arbitrary File Upload,2008-12-11,ahmadbady,webapps,php,
7430,exploits/php/webapps/7430.txt,SUMON 0.7.0 - Command Execution,2008-12-12,dun,webapps,php,
7432,exploits/php/webapps/7432.txt,Xpoze 4.10 - 'menu' Blind SQL Injection,2008-12-12,XaDoS,webapps,php,
7433,exploits/php/webapps/7433.txt,Social Groupie - 'id' SQL Injection,2008-12-12,InjEctOr5,webapps,php,
7434,exploits/php/webapps/7434.sh,Wysi Wiki Wyg 1.0 - Remote Password Retrieve,2008-12-12,StAkeR,webapps,php,
7435,exploits/php/webapps/7435.txt,Social Groupie - 'create_album.php' Arbitrary File Upload,2008-12-12,InjEctOr5,webapps,php,
7437,exploits/php/webapps/7437.txt,Moodle 1.9.3 - Remote Code Execution,2008-12-12,USH,webapps,php,
7439,exploits/php/webapps/7439.txt,Umer Inc Songs Portal Script - 'id' SQL Injection,2008-12-12,InjEctOr5,webapps,php,
7441,exploits/php/webapps/7441.txt,Joomla! Component live chat - SQL Injection / Open Proxy,2008-12-12,jdc,webapps,php,
7443,exploits/php/webapps/7443.txt,FlexPHPNews 0.0.6 / PRO - Authentication Bypass,2008-12-14,Osirys,webapps,php,
7444,exploits/php/webapps/7444.txt,Simple Text-File Login script (SiTeFiLo) 1.0.6 - File Disclosure / Remote File Inclusion,2008-12-14,Osirys,webapps,php,
7448,exploits/php/webapps/7448.txt,autositephp 2.0.3 - Local File Inclusion / Cross-Site Request Forgery / Edit File,2008-12-14,SirGod,webapps,php,
7449,exploits/php/webapps/7449.txt,iyzi Forum 1.0b3 - Database Disclosure,2008-12-14,Ghost Hacker,webapps,php,
7451,exploits/php/webapps/7451.txt,PHP weather 2.2.2 - Local File Inclusion / Cross-Site Scripting,2008-12-14,ahmadbady,webapps,php,
7453,exploits/php/webapps/7453.txt,FLDS 1.2a - 'redir.php' SQL Injection,2008-12-14,nuclear,webapps,php,
7455,exploits/php/webapps/7455.txt,The Rat CMS Alpha 2 - 'download.php' Priviledge Escalation,2008-12-14,x0r,webapps,php,
7456,exploits/php/webapps/7456.txt,AvailScript Article Script - Arbitrary File Upload,2008-12-14,S.W.A.T.,webapps,php,
7457,exploits/php/webapps/7457.txt,AvailScript Classmate Script - Arbitrary File Upload,2008-12-14,S.W.A.T.,webapps,php,
7458,exploits/php/webapps/7458.txt,Mediatheka 4.2 - 'lang' Local File Inclusion,2008-12-14,Osirys,webapps,php,
7459,exploits/php/webapps/7459.txt,CFAGCMS 1 - Remote File Inclusion,2008-12-14,BeyazKurt,webapps,php,
7461,exploits/php/webapps/7461.txt,Flatnux - html/JavaScript Injection Cookie Grabber,2008-12-14,gmda,webapps,php,
7463,exploits/php/webapps/7463.txt,ASPSiteWare Automotive Dealer 1.0/2.0 - SQL Injection,2008-12-14,AlpHaNiX,webapps,php,
7465,exploits/php/webapps/7465.txt,isweb CMS 3.0 - SQL Injection / Cross-Site Scripting,2008-12-14,XaDoS,webapps,php,
7473,exploits/php/webapps/7473.php,EZ Publish < 3.9.5/3.10.1/4.0.1 - 'token' Privilege Escalation,2008-12-15,s4avrd0w,webapps,php,
7474,exploits/php/webapps/7474.txt,FLDS 1.2a - 'lpro.php' SQL Injection,2008-12-15,nuclear,webapps,php,
7475,exploits/php/webapps/7475.txt,BabbleBoard 1.1.6 - Cross-Site Request Forgery/Cookie Grabber,2008-12-15,SirGod,webapps,php,
7476,exploits/php/webapps/7476.txt,Mediatheka 4.2 - Blind SQL Injection,2008-12-15,StAkeR,webapps,php,
7478,exploits/php/webapps/7478.txt,The Rat CMS Alpha 2 - Authentication Bypass,2008-12-15,x0r,webapps,php,
7479,exploits/php/webapps/7479.txt,XOOPS Module Amevents - SQL Injection,2008-12-15,n̩tRoot,webapps,php,
7480,exploits/php/webapps/7480.txt,CadeNix - SQL Injection,2008-12-15,HaCkeR_EgY,webapps,php,
7481,exploits/php/webapps/7481.txt,WorkSimple 1.2.1 - Remote File Inclusion / Sensitive Data Disclosure,2008-12-15,Osirys,webapps,php,
7482,exploits/php/webapps/7482.txt,Aperto Blog 0.1.1 - Local File Inclusion / SQL Injection,2008-12-15,NoGe,webapps,php,
7483,exploits/php/webapps/7483.txt,CFAGCMS 1 - SQL Injection,2008-12-15,ZoRLu,webapps,php,
7487,exploits/php/webapps/7487.txt,FaScript FaUpload - SQL Injection,2008-12-16,Aria-Security Team,webapps,php,
7489,exploits/php/webapps/7489.pl,FLDS 1.2a - 'report.php' SQL Injection,2008-12-16,ka0x,webapps,php,
