,id,device,version,description
1838,4271,FishCart ,3.2, 'fc_example.php' Remote File Inclusion
1839,4273,Ncaster ,1.72, 'archive.php' Remote File Inclusion
1840,4275,PHP Blue Dragon CMS ,3.0, SQL Injection
1841,4276,PHP blue dragon CMS ,3.0, Remote File Inclusion
1842,4277,PHP Blue Dragon CMS ,3.0, Remote Code Execution
1843,4278,Pixlie ,1.7, 'pixlie.php?root' Remote File Disclosure
1844,4282,SOTEeSKLEP ,3.5, 'file' Remote File Disclosure
1845,4284,SOTEeSKLEP ,3.5, 'category.php?cat' SQL Injection
1846,4291,SOTEeSKLEP ,3.5, 'search.php?query' SQL Injection
1847,4295,Squirrelcart ,1, 'cart.php' Remote File Inclusion
1848,4296,Mambo Component SimpleFAQ ,2.11, SQL Injection
1849,4300,litecommerce ,2004, 'category_id' SQL Injection
1850,4305,Joomla! Component NeoRecruit ,1.4, 'id' SQL Injection
1851,4306,Joomla! Component NeoRecruit ,1.4, 'cat' SQL Injection
1852,4307,Joomla! Component RSfiles ,1.02, 'path' File Download
1853,4308,Joomla! Component Nice Talk ,0.93, 'tagid' SQL Injection
1854,4309,Joomla! Component EventList ,0.8, 'did' SQL Injection
1855,4310,Joomla! Component BibTeX ,1.3, Blind SQL Injection
1856,4313,SunShop Shopping Cart ,4.0, 'Search' Blind SQL Injection
1857,4317,2532/Gigs ,1.21, 'activateuser.php' Local File Inclusion
1858,4320,SomeryC ,0.24, 'include.php?skindir' Remote File Inclusion
1859,4326,Arcadem ,2.01, SQL Injection / Remote File Inclusion
1860,4327,WBB,2,Addon: Acrotxt 1.0 
1861,4329,Micro CMS ,3.5, 'revert
1862,4330,ACG News ,1, 'aid'/'catid' SQL Injection
1863,4331,DL PayCart ,1.01, 'viewitem.php?ItemID' Blind SQL Injection
1864,4332,VWar ,1.5, 'mvcw.php' Remote File Inclusion
1865,4333,VWar ,1.5,Clan 4.2.0 
1866,4336,xGB ,2, 'xGB.php' Remote Security Bypass
1867,4338,ABC estore ,3, 'cat_id' Blind SQL Injection
1868,4339,PHPNS ,1.1, 'shownews.php?id' SQL Injection
1869,4340,phpBG ,0.91, 'rootdir' Remote File Inclusion
1870,4341,Pakupaku CMS ,0.4, Arbitrary File Upload / Local File Inclusion
1871,4342,NMDeluxe ,2.0, 'id' SQL Injection
1872,4346,phpBB Links MOD ,1.22, SQL Injection
1873,4349,CKGold Shopping Cart ,2, 'category.php' Blind SQL Injection
1874,4350,Joomla! ,1.5, SQL Injection
1875,4352,Joomla! ,1.5, 'files_dir' Multiple Remote File Inclusions
1876,4353,Yvora CMS ,1, 'error_view.php?ID' SQL Injection
1877,4356,eNetman ,20050830, 'index.php' Remote File Inclusion
1878,4358,eNetman ,20050830, 'STPHPLIB_DIR' Remote File Inclusion
1879,4363,PHPOF ,20040226, 'DB_adodb.class.php' Remote File Inclusion
1880,4365,AnyInventory ,2, 'Environment.php' Remote File Inclusion
1881,4368,AnyInventory ,2, 'menu.php' Remote File Inclusion
1882,4370,AnyInventory ,2,Linkscript 1.3 SE 
1883,4371,RW::Download ,2.03, 'index.php?dlid' SQL Injection
1884,4374,Online Fantasy Football League (OFFL) ,0.26, Remote File Inclusion
1885,4376,TLM CMS ,3.2, Multiple SQL Injections
1886,4377,Focus/SIS ,1.0, Remote File Inclusion
1887,4378,Fuzzylime CMS ,3, Local File Inclusion
1888,4380,Sisfo Kampus ,2006, 'blanko.preview.php' Local File Disclosure
1889,4381,Txx CMS ,0.2, Multiple Remote File Inclusions
1890,4382,PHPress ,0.2, 'adisplay.php?lang' Local File Inclusion
1891,4383,PHPress ,0.2, Arbitrary File Upload
1892,4384,WebED ,0.8999, Multiple Remote File Inclusions
1893,4385,AuraCMS ,1.5, Multiple SQL Injections
1894,4386,Sisfo Kampus ,2006, 'dwoprn.php?f' Arbitrary File Download
1895,4387,phpRealty ,0.02, 'MGR' Multiple Remote File Inclusions
1896,4390,AuraCMS ,2.1, Remote File Attachment / Local File Inclusion
1897,4395,NuclearBB Alpha ,2, 'ROOT_PATH' Remote File Inclusion
1898,4396,NuclearBB Alpha ,2,Cart 
1899,4397,WordPress Core ,1.511, Multiple Vulnerabilities
1900,4400,KwsPHP Module jeuxflash ,1, 'id' SQL Injection
1901,4401,Joomla! Component Joomlaradio ,5, Remote File Inclusion
1902,4404,GForge < ,4.6, 'skill_delete' SQL Injection
1903,4405,Ajax File Browser ,3, 'settings.inc.php?approot' Remote File Inclusion
1904,4406,phpFFL ,1.24, 'PHPFFL_FILE_ROOT' Remote File Inclusion
1905,4407,PHP Webquest ,2.5, 'id_actividad' SQL Injection
1906,4408,JBlog ,1, 'index.php?id' SQL Injection
1907,4410,JBlog ,1, 'index.php?post' SQL Injection
1908,4411,Chupix CMS ,0.23, 'download.php' Remote File Disclosure
1909,4412,KwsPHP ,1, 'login.php' SQL Injection
1910,4413,KwsPHP ,1.0, SQL Injection
1911,4414,KwsPHP ,1.0, SQL Injection
1912,4415,Joomla! Component flash fun! ,1, Remote File Inclusion
1913,4416,Joomla! Component joom,12, Remote File Inclusion
1914,4417,Joomla! Component joom,12, 'keyword' SQL Injection
1915,4418,Joomla! Component joom,12, 'article.php' SQL Injection
1916,4419,Joomla! Component joom,12,Script FREE 2.0 
1917,4421,phpsyncml ,0.12, Remote File Inclusion
1918,4422,KwsPHP ,1.0, SQL Injection
1919,4423,KwsPHP ,1.0, 'modifyform.html' Remote File Inclusion
1920,4425,KwsPHP ,1.0, Blind SQL Injection
1921,4430,Streamline PHP Media Server ,1,beta4 
1922,4433,OneCMS ,2.4, 'abc' SQL Injection
1923,4434,phpBB Plus ,1.53, 'phpbb_root_path' Remote File Inclusion
1924,4435,Flip ,3, Remote Admin Creation
1925,4436,Flip ,3, Remote Password Hash Disclosure
1926,4439,neuron news ,1, 'index.php?q' Local File Inclusion
1927,4440,neuron news ,1, Remote File Inclusion
1928,4441,iziContents rc,6, Local/Remote File Inclusion
1929,4442,CMS Made Simple ,1.2, Remote Code Execution
1930,4443,ClanSphere ,2007.4, 'cat_id' SQL Injection
1931,4444,Black Lily ,2007, 'products.php?class' SQL Injection
1932,4446,Wordsmith ,1.1, 'config.inc.php?_path' Remote File Inclusion
1933,4447,Wordsmith ,1.1,Nuke addon Nuke Mobile Entartainment 1.0 
1934,4448,helplink ,0.1, 'show.php' Remote File Inclusion
1935,4449,phpFullAnnu (PFA) ,6, SQL Injection
1936,4451,DFD Cart ,1.1, Multiple Remote File Inclusions
1937,4454,sk.log ,0.53, 'skin_url' Remote File Inclusion
1938,4456,FrontAccounting ,1.13, Remote File Inclusion
1939,4457,FrontAccounting ,1.13, 'id' SQL Injection
1940,4459,ActiveKB KnowledgeBase ,2, 'catId' SQL Injection
1941,4461,lustig.cms Beta ,2.5, 'forum.php?view' Remote File Inclusion
1942,4462,Chupix CMS ,0.23, 'repertoire' Remote File Inclusion
1943,4463,Integramod Nederland ,1.42, Remote File Inclusion
1944,4464,PhFiTo ,1.3, 'SRC_PATH' Remote File Inclusion
1945,4465,public media manager ,1.3, Remote File Inclusion
1946,4466,Zomplog ,3.81, Arbitrary File Upload
1947,4467,Zomplog ,3.81,Pro 1.0.76 
1948,4469,Mambo Component Mambads ,1.5, SQL Injection
1949,4470,mxBB Module mx_glance ,2.33, Remote File Inclusion
1950,4471,phpBB Mod OpenID ,0.2, 'BBStore.php' Remote File Inclusion
1951,4472,actSite ,1.56, 'news.php' Local File Inclusion
1952,4473,actSite ,1.991, 'base.php' Remote File Inclusion
1953,4475,actSite ,1.991,Fusion module Expanded Calendar 2.x 
1954,4476,Segue CMS ,1.84, 'index.php' Remote File Inclusion
1955,4477,PHP wcms XT ,0.07, Multiple Remote File Inclusions
1956,4480,MultiCart ,1, Blind SQL Injection
1957,4481,Poppawid ,2.7, 'form' Remote File Inclusion
1958,4482,Web Template Management System ,1.3, SQL Injection
1959,4483,Ossigeno CMS ,2.2, 'footer.php' Remote File Inclusion
1960,4485,Trionic Cite CMS ,1.2, Remote File Inclusion
1961,4489,Joomla! Component panoramic ,1, Remote File Inclusion
1962,4490,Else If CMS ,0.6, Multiple Vulnerabilities
1963,4491,Else If CMS ,0.6, 'securite.php' Remote File Inclusion
1964,4492,Picturesolution ,2.1, 'config.php?path' Remote File Inclusion
1965,4493,SkaDate Online ,5.0, Remote File Disclosure
1966,4494,Verlihub Control Panel ,1.7, Local File Inclusion
1967,4495,Verlihub Control Panel ,1.7,phoenix CMS 
1968,4496,Verlihub Control Panel ,1.7, Remote File Inclusion
1969,4497,Joomla! Component wmtportfolio ,1, Remote File Inclusion
1970,4499,Joomla! Component mosmedialite,451, Remote File Inclusion
1971,4500,TorrentTrader Classic ,1.07, Multiple Vulnerabilities
1972,4501,PHP Homepage M ,1, 'galerie.php' SQL Injection
1973,4502,xKiosk ,3.01, 'xkurl.php?PEARPATH' Remote File Inclusion
1974,4503,LiveAlbum ,0.9, 'common.php' Remote File Inclusion
1975,4504,LiveAlbum ,0.9, SQL Injection
1976,4505,LightBlog ,8.411, Remote Code Execution
1977,4507,Joomla! Component mp,3, Remote File Inclusion
1978,4508,Joomla! Component JContentSubscription ,1.58, Multiple Remote File Inclusions
1979,4509,TikiWiki ,1.98, Remote PHP Injection
1980,4510,Drupal ,5.2, PHP Zend Hash ation Vector
1981,4511,cpDynaLinks ,1.02, 'category.php' SQL Injection
1982,4512,nuseo PHP enterprise ,1.6, Remote File Inclusion
1983,4513,nuseo PHP enterprise ,1.6,Stats 0.1.9.2 
1984,4518,WebDesktop ,0.1, Remote File Inclusion
1985,4519,Pindorama ,0.1, 'client.php' Remote File Inclusion
1986,4520,PicoFlat CMS ,0.414, 'index.php' Remote File Inclusion
1987,4521,Joomla! Component Flash Uploader ,2.51, Remote File Inclusion
1988,4523,KwsPHP ,1.0, SQL Injection
1989,4524,Joomla! Component com_colorlab ,1, Remote File Inclusion
1990,4525,TikiWiki ,1.98, 'tiki
1991,4527,TikiWiki ,1.98, SQL Injection
1992,4528,KwsPHP ,1.0, SQL Injection
1993,4536,doop CMS ,1.37, Local File Inclusion
1994,4538,Artmedic CMS ,3.4, 'index.php' Local File Inclusion
1995,4539,Okul Otomasyon Portal ,2, SQL Injection
1996,4543,PHPDJ ,0.5, 'djpage.php' Remote File Inclusion
1997,4544,LimeSurvey ,1.52, 'language.php' Remote File Inclusion
1998,4545,awzMB ,4.2, Multiple Remote File Inclusions
1999,4546,ZZ FlashChat ,3.1, 'help.php' Local File Inclusion
2000,4547,Simple Machines Forum (SMF) ,1.13, Blind SQL Injection
2001,4548,Vanilla ,1.13, Blind SQL Injection
2002,4549,PHP Project Management ,0.81, Multiple Local/Remote File Inclusions
2003,4550,BBPortalS ,2, Blind SQL Injection
2004,4551,PeopleAggregator ,1.2,release
2005,4554,Socketmail ,2.28, 'fnc
2006,4555,TOWeLS ,0.1, 'scripture.php' Remote File Inclusion
2007,4557,Simple PHP Blog (sPHPblog) ,0.51, Multiple Vulnerabilities
2008,4558,InstaGuide Weather Script ,1, 'index.php' Local File Inclusion
2009,4561,Flatnuke ,3, Remote Command Execution / Privilege Escalation
2010,4562,Flatnuke ,3, Remote Cookie Manipulation / Privilege Escalation
2011,4563,Flatnuke ,3,Nuke platinum 7.6.b.5 
2012,4565,PHP Image ,1.2, Multiple Remote File Inclusions
2013,4568,TikiWiki ,1.981, Local File Inclusion
2014,4575,GoSamba ,1.01, 'INCLUDE_PATH' Multiple Remote File Inclusions
2015,4576,JobSite Professional ,2, 'file.php' SQL Injection
2016,4577,CaupoShop Pro ,2, 'action' Remote File Inclusion
2017,4580,FireConfig ,0.5, 'dl.php' Remote File Disclosure
2018,4581,Sige ,0.1, 'sige_init.php' Remote File Inclusion
2019,4582,teatro ,1.6, 'basePath' Remote File Inclusion
2020,4585,MySpace Resource Script (MSRS) ,1.21, Remote File Inclusion
2021,4586,ProfileCMS ,1, Arbitrary File Upload
2022,4587,MiniBB ,2.1, 'table' SQL Injection
2023,4588,phpFaber URLInn ,2.05, 'dir_ws' Remote File Inclusion
2024,4589,phpFaber URLInn ,2.05,AGTC Membership System 1.1a 
2025,4591,ModuleBuilder ,1, 'file' Remote File Disclosure
2026,4592,ISPworker ,1.21, 'download.php' Remote File Disclosure
2027,4593,WordPress Plugin BackUpWordPress ,0.42, Remote File Inclusion
2028,4595,Synergiser ,1.2, Local File Inclusion / Full Path Disclosure
2029,4596,Scribe ,0.2, PHP Remote Code Execution
2030,4597,DM Guestbook ,0.41, Multiple Local File Inclusions
2031,4599,Ax Developer CMS ,0.11, 'index.php?module' Local File Inclusion
2032,4602,GuppY ,4.63, 'index.php?selskin' Remote File Inclusion
2033,4603,Quick and Dirty Blog (qdblog) ,0.4, 'categories.php' Local File Inclusion
2034,4604,scWiki ,1.0, 'common.php?pathdot' Remote File Inclusion
2035,4605,Vortex Portal ,1.042, Remote File Inclusion
2036,4606,nuBoard ,0.5, 'site' Remote File Inclusion
2037,4607,SyndeoCMS ,2.501, 'cmsdir' Remote File Inclusion
2038,4608,JBC Explorer ,7.2, Remote Code Execution
2039,4611,jPORTAL ,2, 'mailer.php' SQL Injection
2040,4614,jPORTAL ,2.31, 'articles.php' SQL Injection
2041,4617,jPORTAL ,2.31, 'product_desc.php' SQL Injection
2042,4618,Softbiz Ad Management plus Script ,1, SQL Injection
2043,4619,Softbiz Banner Exchange Network Script ,1, SQL Injection
2044,4620,Softbiz Banner Exchange Network Script ,1, SQL Injection
2045,4621,patBBcode ,1, 'bbcodeSource.php' Remote File Inclusion
2046,4622,patBBcode ,1, SQL Injection
2047,4623,Toko Instan ,7.6, Multiple SQL Injections
2048,4626,Toko Instan ,7.6, Remote File Inclusion
2049,4627,ProfileCMS ,1, 'id' SQL Injection
2050,4628,ProfileCMS ,1, 'index.php' Remote File Inclusion
2051,4629,ProfileCMS ,1,finity 
2052,4630,meBiblio ,0.45, 'action' Remote File Inclusion
2053,4631,phpBBViet ,2.032, 'phpbb_root_path' Remote File Inclusion
2054,4632,Vigile CMS ,1.4, Multiple Vulnerabilities
2055,4633,Vigile CMS ,1.4, SQL Injection
2056,4634,IceBB ,1,rc6 
2057,4635,IceBB ,1, Remote Code Injection
2058,4636,Joomla! Component juser ,1.014, Remote File Inclusion
2059,4637,bcoos ,1.01, Local File Inclusion / SQL Injection
2060,4638,skyportal vrc,6, Multiple Vulnerabilities
2061,4639,Ucms ,1.8, Backdoor Remote Command Execution
2062,4640,TalkBack ,2.27, Multiple Remote File Inclusions
2063,4641,TalkBack ,2.27,Friends 4.98 
2064,4642,DevMass Shopping Cart ,1, Remote File Inclusion
2065,4643,VigileCMS ,1.8, Stealth Remote Command Execution
2066,4645,Content Injector ,1.52, 'index.php?cat' SQL Injection
2067,4646,PHPKIT ,1.64, 'article.php' SQL Injection
2068,4649,PHPKIT ,1.64,Time 3.5 
2069,4650,Mp,3, 'skin_file' Remote File Inclusion
2070,4652,Amber Script ,1, 'show_content.php?id' Local File Inclusion
2071,4653,WorkingOnWeb ,2.014, 'events.php' SQL Injection
2072,4654,PBLang ,4.9917, Remote File Rewriting / Command Execution
2073,4655,project alumni ,1.09, Cross
2074,4656,RunCMS ,1.6, Local File Inclusion
2075,4658,RunCMS ,1.6, 'disclaimer.php' Remote File Overwrite
2076,4659,IAPR COMMENCE ,1.3, Multiple Remote File Inclusions
2077,4660,Softbiz Freelancers Script ,1, SQL Injection
2078,4661,DeluxeBB ,1.09, Remote Admin Email Change
2079,4662,Tilde CMS ,4, 'aarstal' SQL Injection
2080,4665,Tilde CMS ,4, Multiple SQL Injections
2081,4666,Tilde CMS ,4, 'files.php' Arbitrary File Download
2082,4667,Tilde CMS ,4,Nuke NSN Script Depository 1.0.0 
2083,4668,wpQuiz ,2.7, Multiple SQL Injections
2084,4669,project alumni ,1.09, 'index.php?act' Local File Inclusion
2085,4670,project alumni ,1.09,CON 1.3 
2086,4671,EHCP ,0.228, Multiple Remote File Inclusions
2087,4672,Charrays CMS ,0.93, Multiple Remote File Inclusions
2088,4674,TuMusika Evolution ,1.7, Remote File Disclosure
2089,4675,NoAh ,0.9, 'filepath' Remote File Disclosure
2090,4676,NoAh ,0.9,MeetMe 3.0.3 
2091,4677,WebED ,0.09, 'index.php' Remote File Disclosure
2092,4678,Seditio CMS ,121, SQL Injection
2093,4679,KML share ,1.1, 'region.php?layer' Remote File Disclosure
2094,4680,LearnLoop ,2.0, 'sFilePath' Remote File Disclosure
2095,4681,ftp Admin ,0.1, Local File Inclusion / Cross
2096,4684,tellmatic ,1.07, Multiple Remote File Inclusions
2097,4685,Rayzz Script ,2, Local/Remote File Inclusion
2098,4686,phpBB Garage ,1.2, SQL Injection
2099,4691,Joomla! / Mambo Component rsgallery ,2.0, 'catid' SQL Injection
2100,4693,SineCMS ,2.34, Calendar SQL Injection
2101,4694,EZContents ,1.45, 'index.php?link' Remote File Disclosure
2102,4695,WordPress Plugin PictPress ,0.91, Remote File Disclosure
2103,4696,SerWeb ,2.0,2
2104,4704,PolDoc CMS ,0.96, 'download_file.php' File Disclosure
2105,4705,Flat PHP Board ,1.2, Multiple Vulnerabilities
2106,4706,Content Injector ,1.53, 'index.php' SQL Injection
2107,4707,Content Injector ,1.53, 'id' SQL Injection
2108,4708,DWdirectory ,2.1, SQL Injection
2109,4709,DWdirectory ,2.1,News 3.0 
2110,4710,DWdirectory ,2.1, SQL Injection
2111,4711,Falt,4, Multiple Vulnerabilities
2112,4712,falcon CMS ,1.43, Remote File Inclusion / Cross
2113,4714,MonAlbum ,0.87, Arbitrary File Upload / Password Grabber
2114,4718,MonAlbum ,0.87, 'deletekey()' Command Injection
2115,4719,MonAlbum ,0.87, 'index.php?template' Local File Inclusion
2116,4721,WordPress Core ,2.31, Charset SQL Injection
2117,4722,ViArt CMS/Shop/Helpdesk ,3.32, Remote File Inclusion
2118,4725,Fastpublish CMS ,1.9999, config[fsBase] Remote File Inclusion
2119,4726,CityWriter ,0.97, 'head.php' Remote File Inclusion
2120,4727,CityWriter ,0.97, 'category_id' SQL Injection
2121,4728,Mms Gallery PHP ,1, 'id' Remote File Disclosure
2122,4729,xml,2, 'filedownload.php' Remote File Disclosure
2123,4731,Adult Script ,1.6, Unauthorized Administrative Access
2124,4733,123tkShop ,0.91, Remote Authentication Bypass
2125,4734,Anon Proxy Server ,0.1, Remote Command Execution
2126,4735,Oreon ,1.4, Multiple Remote File Inclusion Vulnerabilities
2127,4736,Form Tools ,1.5, Multiple Remote File Inclusions
2128,4737,Form Tools ,1.5, 'fullnews.php?id' SQL Injection
2129,4738,Form Tools ,1.5,3xplorer 2.4 
2130,4739,Form Tools ,1.5,WebShop 
2131,4740,FreeWebShop ,2.21, Blind SQL Injection
2132,4741,MySpace Content Zone ,3, Arbitrary File Upload
2133,4743,FreeWebShop ,2.27, 'cookie' Admin Password Grabber
2134,4750,PHPMyRealty ,1.0, 'search.php' SQL Injection
2135,4753,Dokeos ,1.84, Arbitrary File Upload
2136,4755,PhpMyDesktop/Arcade ,1.0, 'phpdns_basedir' Remote File Inclusion
2137,4758,xeCMS ,1, 'view.php' Remote File Disclosure
2138,4762,xeCMS ,1, 'sezione_news.php' SQL Injection
2139,4763,NmnNewsletter ,1.07, 'output' Remote File Inclusion
2140,4764,Arcadem LE ,2.04, 'loadadminpage' Remote File Inclusion
2141,4765,1024 CMS ,1.31, Local File Inclusion / SQL Injection
2142,4766,mBlog ,1.2, 'page' Remote File Disclosure
2143,4767,Social Engine ,2, Multiple Local File Inclusions
2144,4768,Shadowed Portal ,5.7, Remote Command Execution
2145,4769,Shadowed Portal ,5.7, 'POST' Remote File Inclusion
2146,4770,Wallpaper Site ,1.009, 'category.php' SQL Injection
2147,4771,IP Reg ,0.3, Multiple SQL Injections
2148,4772,zBlog ,1.2, SQL Injection
2149,4774,PHP ZLink ,0.3, 'go.php' SQL Injection
2150,4775,Adult Script ,1.65, Multiple SQL Injections
2151,4776,Adult Script ,1.65, 'idpro' SQL Injection
2152,4777,WebSihirbazi ,5.11, 'pageid' SQL Injection
2153,4778,MeGaCheatZ ,1.1, Multiple SQL Injections
2154,4779,CuteNews ,1.45, Admin Password md5 Hash Fetching
2155,4780,ThemeSiteScript ,1, 'index.php?loadadminpage' Remote File Inclusion
2156,4781,Jupiter ,1.15, Privilege Escalation
2157,4782,Agares phpAutoVideo ,2.21, Local/Remote File Inclusion
2158,4783,Joomla! Component mosDirectory ,2.32, Remote File Inclusion
2159,4785,TeamCalPro ,3.1, Multiple Local/Remote File Inclusions
2160,4786,AuraCMS ,2.2, Remote Add Administrator
2161,4787,RunCMS ,1.6, Get Admin Cookie Blind SQL Injection
2162,4788,MailMachine Pro ,2.24, SQL Injection
2163,4789,PMOS Help Desk ,2.4, Remote Command Execution
2164,4790,RunCMS ,1.6, Multiple Vulnerabilities
2165,4791,eSyndiCat Link Exchange Script ,2005,2006
2166,4792,RunCMS ,1.6, Blind SQL Injection (IDS Evasion)
2167,4793,Blakord Portal Beta ,1.3, SQL Injection
2168,4794,XZero Community Classifieds ,4.9511, Local File Inclusion / SQL Injection
2169,4795,XZero Community Classifieds ,4.9511, Remote File Inclusion
2170,4796,PNPHPBB,2, 'PHPEx' Local File Inclusion
2171,4798,ZeusCMS ,0.3, Blind SQL Injection
2172,4799,Joovili ,3.06, 'joovili.images.php' Remote File Disclosure
2173,4800,xml,2, 'showcode.php' Remote Command Execution
2174,4802,XCMS ,1.82, Local/Remote File Inclusion
2175,4804,XCMS ,1.82, Database Backup Dump
2176,4805,NoseRub ,0.52, Login SQL Injection
2177,4807,jPORTAL ,2.31, 'forum.php' Remote Code Execution
2178,4808,Mihalism Multi Forum Host ,3.0, Remote File Inclusion
2179,4809,CCMS ,3.1, SQL Injection
2180,4810,CMS Made Simple ,1.22, SQL Injection
2181,4811,kontakt formular ,1.4, Remote File Inclusion
2182,4812,Mihalism Multi Host ,2.07, 'download.php' Remote File Disclosure
2183,4813,XCMS ,1.83, Remote Command Execution
